X1,X2,X3,X4,X5,T,Y
5.854681509409095375e-01,1.149023790647947152e+01,6.227595977471047650e-01,2.524437635033874638e+00,0.000000000000000000e+00,1.134153023237496782e+01,-1.490350859901723668e+00
1.869021126702988145e+00,1.009944169518066914e+01,6.241737107810438889e-01,1.090501543777706805e+00,0.000000000000000000e+00,8.426170854466100479e+00,1.064025060022489866e+00
1.271345832305237566e+00,1.083373732605532958e+01,6.106287368567214768e-01,1.782671900022753456e-02,0.000000000000000000e+00,8.902119210835071073e+00,-1.758804922773182788e+00
1.003459199081195630e+00,1.024626219481329414e+01,6.004208063289924180e-01,1.761515859628952352e-01,0.000000000000000000e+00,4.673961300206393332e+00,6.354931990728439617e-01
1.331807688681246882e+00,1.014885031700456253e+01,6.302080189759364792e-01,2.808404482029831506e-01,0.000000000000000000e+00,2.264611195062929738e+00,9.207152225008941038e-01
3.562412376406990377e-01,9.594707204843091475e+00,5.225570499422739212e-01,1.505219666948193646e+00,1.000000000000000000e+00,1.335265802071094576e+01,3.134950645273182346e+00
1.066500375270308831e+00,1.092880170329672218e+01,6.047175114560926490e-01,3.902696947475714051e+00,0.000000000000000000e+00,1.010382842910236434e+01,-1.620508198348367124e+00
1.595191227182986005e+00,1.018638403532525771e+01,6.028022836839539433e-01,1.083860990718025358e-01,0.000000000000000000e+00,1.002465047171272872e+01,4.229787285045790157e-01
1.560284693929973265e+00,1.040972757245802249e+01,5.525698418718334448e-01,6.450010462462097208e-03,1.000000000000000000e+00,2.345808640933324440e+01,-1.325420857765453597e+00
3.570532897278523299e-01,1.113600194586205561e+01,6.425224069085144762e-01,1.257824717961907535e+00,0.000000000000000000e+00,3.045031501327274270e+01,-1.786749970575476076e-01
4.987281562960816927e-01,1.197446955059558960e+01,4.814600352849665033e-01,1.747002653378497250e+00,0.000000000000000000e+00,2.486240416794781183e+01,-9.870121975093760769e-01
9.778287196131667525e-01,9.983108394386031037e+00,6.010180885489643243e-01,5.583867089121278271e-01,1.000000000000000000e+00,4.114662393960590414e+00,1.658666813855484756e+00
