X1,X2,X3,X4,X5,T,Y
1.035959454812503511e+00,9.836273012188414100e+00,6.042503551091418235e-01,7.899094265438746376e-01,1.000000000000000000e+00,9.446879081276202683e+00,2.108492598288781217e+00
1.554733379806875204e+00,1.074764106965699995e+01,5.582166625767467361e-01,3.099002523139238630e+00,0.000000000000000000e+00,1.834649843420513093e+01,-1.406729439874316645e+00
8.775923201871115298e-01,1.010687724850721381e+01,6.072329060889953833e-01,1.608542510702364481e-04,0.000000000000000000e+00,9.703358771447630815e+00,9.764157712009854384e-01
3.643344125080689722e-01,1.092856237363595362e+01,5.285645743443606603e-01,6.390762379111188107e-02,0.000000000000000000e+00,1.510417038328224848e+01,3.427673643573335704e-01
8.270267088997114158e-01,9.924431899197566409e+00,6.131078856770888486e-01,1.201242404933896922e-04,0.000000000000000000e+00,4.514469276178317614e+00,1.799816835302974649e+00
8.224401424754956835e-01,9.776118624696252368e+00,5.884869913924998253e-01,1.328880156303071214e+00,0.000000000000000000e+00,7.194330134819182376e+00,2.272206497639944534e+00
5.804205423029662470e-01,1.088831923793419776e+01,6.929098639980146856e-01,2.570539531934549517e-03,0.000000000000000000e+00,1.866721524245255281e+01,-8.950168352648667502e-01
3.433778249137777738e-01,1.176325861086378488e+01,5.773317123433223674e-01,3.416229571915715635e+00,0.000000000000000000e+00,1.826153638504656840e+01,-2.019427500421172583e-01
7.519314110946473395e-01,1.082382765402238789e+01,5.887649394292936433e-01,1.001955624680959467e+01,1.000000000000000000e+00,4.326154898335364152e+01,-4.800237228958845748e+00
2.987598030554669548e-01,9.290618666684325788e+00,7.028727147094926408e-01,2.675129116763419121e-02,0.000000000000000000e+00,2.345475498959626037e+01,4.400571014168482620e+00
7.160627418140038669e-01,1.138512833750884568e+01,5.873265060103273205e-01,3.284703026313536695e-02,0.000000000000000000e+00,1.223062486440820074e+01,-1.690422419963099498e+00
7.725523222754900887e-01,9.167652939091377462e+00,5.833914097280239464e-01,2.951004885818800383e-03,1.000000000000000000e+00,2.419756056236229114e+01,3.585955280043653381e+00
2.636238038896815183e+00,1.000423907457912343e+01,5.090492778171432642e-01,2.919384327757674202e-01,0.000000000000000000e+00,2.537237266274550507e+01,1.825685476190347378e+00
1.346419833166512037e+00,1.044667396739294318e+01,6.175152085922009926e-01,1.058679016657002037e-01,1.000000000000000000e+00,1.149791959782989004e+01,-6.666859108362210851e-01
1.215577602784651212e+00,1.110323327965343410e+01,5.915058212685162520e-01,2.584694416756381230e-01,1.000000000000000000e+00,2.278168562355934768e+01,-1.574208120495029339e+00
1.001236847765155424e+00,1.040929725401479011e+01,5.998818110488559618e-01,4.822277158469036595e-01,1.000000000000000000e+00,4.416288067734015499e+00,1.837282452761338641e-02
6.930053012466059759e-01,1.133611163545451639e+01,6.104947787865198094e-01,7.440128266268968005e-02,1.000000000000000000e+00,1.474172646476311144e+01,-1.557138992475572969e+00
6.759957421999861493e-01,9.644980797774904246e+00,5.532901575865084576e-01,9.602544342202862238e-02,0.000000000000000000e+00,1.361580228738578136e+01,2.318706436196646514e+00
5.927861975568606834e-01,1.224199334974514386e+01,5.957745091749437893e-01,9.241701965060482582e-01,0.000000000000000000e+00,2.414963199988221731e+01,-9.765278531002244966e-01
1.171217165481840405e+00,1.063496311936785865e+01,5.986984180601542249e-01,5.846645433778525913e-02,0.000000000000000000e+00,2.622236875346641938e+01,-2.046590766170580888e+00
1.566990955298398935e+00,1.049443447137208274e+01,6.508067281265889070e-01,9.386568132668322573e-01,1.000000000000000000e+00,2.401886380982817926e+01,-1.433658081597002143e+00
6.648900818780539845e-01,9.684254596211500754e+00,6.427973711248509137e-01,2.496759972646343528e-01,0.000000000000000000e+00,5.299237041656883029e+00,2.454438969067739507e+00
7.453501852150847817e-01,1.025899908608300493e+01,5.788679860272651911e-01,1.104548289946822415e+00,0.000000000000000000e+00,5.195441407574460158e+00,7.519549860402368058e-01
1.120316881413700782e+00,1.015296375079190838e+01,6.007368222499758215e-01,5.618971010426782042e-02,1.000000000000000000e+00,1.426206202154202884e+01,4.376286998635194325e-01
1.613398174807341823e+00,1.016133790767895739e+01,5.466235851781352517e-01,5.866090956189125016e-01,0.000000000000000000e+00,8.484873923807723983e+00,5.915618048723425559e-01
1.672495411346402339e+00,1.019117249799786151e+01,5.107243065348385791e-01,4.399646542995410553e-02,0.000000000000000000e+00,1.182409443434178797e+01,2.665478516405114240e-01
2.341785512211186138e+00,1.010760281092825785e+01,6.037375268622743318e-01,2.456825691219203123e-03,1.000000000000000000e+00,3.565050897204708491e+01,-8.705881472510250685e-01
1.119682007295341508e+00,1.119450750375617076e+01,6.004034097401075298e-01,1.061978456297918948e-02,0.000000000000000000e+00,1.778609833903985660e+01,-1.782329976859280185e+00
1.153544850944173916e+00,9.897481544821841837e+00,5.909875553457463182e-01,3.828301149382180579e+00,0.000000000000000000e+00,7.927700911280465057e+00,1.994057815451988125e+00
1.471221358549879898e+00,1.034057284422109291e+01,6.147102610335536399e-01,1.672079752309731049e+00,0.000000000000000000e+00,1.480039083518503951e+01,-4.821488113415954846e-01
5.452305725922732549e-01,1.076865632423050023e+01,5.763285707843598393e-01,1.168535988619615162e+00,1.000000000000000000e+00,7.522019582416760386e+00,-2.136943876111109253e-01
1.187180196986302283e+00,1.037124751851053261e+01,6.099060082915686021e-01,1.187010253986012787e+00,1.000000000000000000e+00,1.825252462160030120e+01,-6.964398033626707507e-01
8.367624806098830081e-01,1.145078190504225901e+01,6.132630639963101427e-01,9.341950647820939091e-01,0.000000000000000000e+00,2.322708055173129793e+01,-1.827090337853836566e+00
1.243621295154242468e+00,1.052068405679156093e+01,5.905797877066918389e-01,3.030045097089958343e-03,0.000000000000000000e+00,6.669038779224406355e+00,-7.688538381786529374e-01
