X1,X2,X3,X4,X5,T,Y
4.792103360166731219e-01,1.121183543460699461e+01,6.053659281655329183e-01,3.169505538126756727e-01,0.000000000000000000e+00,3.760700404353860904e+01,-2.308351986548379919e+00
7.056401470983177937e-01,1.018882046921355133e+01,5.709299141308524783e-01,5.635229140615762855e-01,1.000000000000000000e+00,1.048001338735313226e+01,8.417522894872359052e-01
1.451361499421264245e+00,1.039382983643926117e+01,5.966774511899208822e-01,1.748483135000591659e-01,1.000000000000000000e+00,5.104701026889453708e+00,-5.050429191340710666e-01
1.867146305145887419e+00,1.027956861254126153e+01,5.866578406687350533e-01,8.084812332873480001e-01,0.000000000000000000e+00,3.224101096325489380e+01,-1.738244337914650162e+00
6.016759894861557489e-01,9.334724030286288610e+00,5.918333138944877891e-01,4.450523173308657543e-01,1.000000000000000000e+00,3.969402158040336559e+01,1.592831436371555665e-01
1.488239150754175233e+00,9.619523938958163711e+00,6.076597032898829465e-01,2.121524022873248150e+00,0.000000000000000000e+00,1.074592273734483250e+01,4.365282818328015679e+00
5.866100551595413437e-01,1.111829439115037133e+01,5.506884022880432772e-01,1.663468925558602818e+00,1.000000000000000000e+00,1.399805998636326265e+01,-9.682750566093808464e-01
8.000752778501575291e-01,1.164678745649235481e+01,6.089272695715913786e-01,5.796987409576900285e-01,0.000000000000000000e+00,1.266575406365663525e+01,-2.061754901397118367e+00
1.331751388131010572e+00,1.037196494902316779e+01,5.824940408113544743e-01,3.553004680233781132e-01,0.000000000000000000e+00,1.641132553419133089e+01,-6.356831714298707414e-01
6.608336606323346185e-01,1.083658634980425006e+01,5.611189791375885694e-01,1.105574150016077617e+00,1.000000000000000000e+00,7.377311887031194892e+00,-6.331710239510325300e-01
2.550488459118310125e+00,1.002064056925225266e+01,6.908184295113474205e-01,7.500794641465700074e-01,0.000000000000000000e+00,6.866784077150827059e+00,2.020382111884474252e+00
2.192846018160013455e-01,9.878856335768356089e+00,6.502651422175312890e-01,3.286088882912927001e-01,1.000000000000000000e+00,2.765958548306110387e+01,4.508367599145976179e+00
6.709772094912589413e-01,1.000906915653663454e+01,5.529153400070425661e-01,2.089811320148904084e-01,1.000000000000000000e+00,5.454113758227677522e+00,1.577345454110016698e+00
5.192856084155702545e-01,1.084859778374112516e+01,5.813640181388508577e-01,3.041774734366304411e+00,0.000000000000000000e+00,6.877094285986192546e+00,-3.057801184230156122e-01
6.927305807313161035e-01,1.024382709228736843e+01,6.071499997110201274e-01,5.053181425209989364e-01,1.000000000000000000e+00,1.891948552829045838e+01,5.116832193384013294e-02
8.079898423961333620e-01,1.094901813851328320e+01,5.731589837108869157e-01,3.043424032884971542e+00,0.000000000000000000e+00,8.464354079583754853e+00,-1.183102567452471332e+00
3.487162724562902771e-01,9.932147441322387138e+00,5.465417411713642259e-01,2.885444132567963615e-01,0.000000000000000000e+00,2.188511107764989205e+01,2.159388673228261446e+00
1.371535014857308221e+00,9.783641150998242608e+00,6.197987367106768675e-01,7.255838580627381462e-02,0.000000000000000000e+00,1.304972480413214164e+01,2.732897488790232643e+00
4.199822988641996324e-01,9.605135417948929444e+00,6.151812198711579249e-01,1.254959938651853957e+00,0.000000000000000000e+00,2.700088466856236025e+01,1.984191640539141321e+00
1.037507701357413437e+00,9.859847579829240871e+00,6.019983512686032379e-01,5.180759957152874460e-05,0.000000000000000000e+00,1.299945874820675806e+00,2.256831659898872910e+00
1.270773042238088735e+00,1.040807760018280881e+01,6.061187905921383567e-01,2.524387449579263976e-01,0.000000000000000000e+00,7.594819106439379297e+00,-3.703140315803267191e-01
4.420401610719544849e-01,1.039017719987122845e+01,5.675458959272355886e-01,1.743531488927442918e+00,1.000000000000000000e+00,2.600221466153020344e+01,4.709302237126289370e-02
1.367242280948231858e+00,1.014743346879498276e+01,6.282250900968184837e-01,1.730529923370994344e-02,1.000000000000000000e+00,1.216022332256017258e+01,6.347062919653327917e-01
8.824739669951225940e-01,8.741377734637310937e+00,5.912122621354789498e-01,1.520634898889550168e+00,0.000000000000000000e+00,2.274557649597448261e+01,7.077857827500650068e+00
6.566691285623542651e-01,1.041075828875763598e+01,6.010614681068833232e-01,5.043185637464468957e-04,0.000000000000000000e+00,7.634741381350941047e+00,4.343451419240719202e-01
1.172587667313290227e+00,1.059554557320268486e+01,6.091435636432948053e-01,2.233315164327855928e-01,1.000000000000000000e+00,2.949611607008326786e+01,-2.415407239634657977e+00
1.730656780000421113e+00,1.023528890502047695e+01,5.968129161080883982e-01,1.563402526342975385e+00,1.000000000000000000e+00,9.021083109840187575e+00,9.519479854989496004e-02
1.549359146625584271e+00,9.663242894360939417e+00,5.838848528308046015e-01,3.679549461123575171e-01,1.000000000000000000e+00,2.283577415722016113e+01,3.479801878275346816e+00
9.239697685512709979e-01,1.114732542743008636e+01,5.953709079999026654e-01,9.991593351260241729e-02,1.000000000000000000e+00,2.395714369687777534e+01,-1.983285929781815948e+00
6.616134021071423676e-01,1.121747298901846968e+01,5.729266618942633338e-01,3.842395607173364480e-01,1.000000000000000000e+00,2.259963188618215568e+01,-1.602930579000713562e+00
5.836754932263180651e-01,9.004343661695438428e+00,6.499048290492410729e-01,1.838373292931405611e-02,0.000000000000000000e+00,2.008703797624389153e+01,4.228338486034450838e+00
1.140820360975514980e+00,1.087658310145982732e+01,5.847192610431305448e-01,4.231060292478012186e-01,1.000000000000000000e+00,1.334781266170053549e+01,-1.634503228064645208e+00
8.131368155581837343e-01,1.014111504971173261e+01,6.085283342143018581e-01,7.215234985768304715e-03,0.000000000000000000e+00,6.018420462763340417e+00,1.096848281910848932e+00
5.919456465381358612e-01,1.070153988887832419e+01,5.710361379413301242e-01,2.116318076723957109e+00,0.000000000000000000e+00,1.966055667761984793e+01,-6.816761052608755200e-01
5.498499478681396768e-01,9.630872474936579053e+00,5.629847478099937463e-01,1.354899144547945466e+00,0.000000000000000000e+00,1.144982726137149953e+01,2.496970239261908198e+00
