X1,X2,X3,X4,X5,T,Y
4.508354090506511702e-01,9.700474416561750246e+00,5.556100405497864658e-01,7.422293904922133478e+00,0.000000000000000000e+00,1.604966198364406083e+01,2.321293190061251455e+00
1.149174566137424414e+00,1.079034886975544794e+01,5.668057628468783360e-01,5.210451223278191435e+00,0.000000000000000000e+00,1.825688889724981578e+01,-1.639583416759450962e+00
6.435180820797150592e-01,9.924147158590590934e+00,6.022517151231724375e-01,5.410781315502656286e-01,1.000000000000000000e+00,1.382029779630618194e+01,1.450354259786877931e+00
9.029713516162450881e-01,9.733790149385542989e+00,5.977453068944695858e-01,1.432569987013270207e-01,0.000000000000000000e+00,4.289710532738634896e+00,2.594899854627438884e+00
9.214756913191990417e-01,1.152055182641825581e+01,6.174690428478696314e-01,9.765648478153293732e-02,0.000000000000000000e+00,1.014732358994368688e+01,-2.413266103966641651e+00
2.942300523675183688e-01,1.173831053206254715e+01,4.742987486514430584e-01,2.010239680208954216e-02,0.000000000000000000e+00,1.703598231130410667e+01,2.540329862707969011e-01
1.000688029057319239e+00,1.014593626071720855e+01,6.000433301598343538e-01,1.286417771173645086e+00,0.000000000000000000e+00,1.357996695155697786e+01,5.731025254436911132e-01
4.804211843573495955e-01,1.001413643826008126e+01,6.065416084000744279e-01,2.058868000990524139e-01,0.000000000000000000e+00,6.859021764081730588e+00,1.624127693913502535e+00
4.180789079134089592e-01,1.023836777429189659e+01,5.973367517204266619e-01,2.747950513500334035e-01,0.000000000000000000e+00,2.452694455119947747e+01,7.111486056971020320e-01
1.360788882806101885e+00,1.036161770048601483e+01,6.292131079205249833e-01,1.184689737916775065e-01,0.000000000000000000e+00,5.823694179897094259e+00,-1.977830355818527563e-01
3.477009719385475428e-01,1.295043225921767949e+01,6.263696709980598465e-01,4.581677074545324052e-03,0.000000000000000000e+00,3.846435510854850293e+01,2.698480354967129458e+00
3.518940888010049228e-01,1.083268410776976687e+01,6.408738321114443304e-01,3.463223874772896477e-02,0.000000000000000000e+00,2.520292022436696655e+01,3.996291078863602464e-01
5.113547505471829346e-01,9.901189773313159748e+00,6.020192772430201789e-01,2.832437111803954188e+00,0.000000000000000000e+00,1.576278383665921012e+01,1.572582883005353649e+00
1.573029516462548294e+00,1.055457474902005721e+01,5.466214957567071542e-01,1.914702254383431751e-02,0.000000000000000000e+00,3.572726647116058984e+01,-2.529494984811108349e+00
1.236413865283220836e+00,1.055154017198167260e+01,6.099789372572135271e-01,2.910773813070747451e+00,0.000000000000000000e+00,1.098357415743309140e+01,-8.604123374231239518e-01
