X1,X2,X3,X4,X5,T,Y
3.740129438172397625e-01,1.135593321131364242e+01,5.929416983154249809e-01,3.274104676528248437e+00,1.000000000000000000e+00,3.070790439270121297e+01,-4.820914826802929487e-01
6.313978868330298866e-01,1.066985620798971546e+01,5.753507896252623155e-01,2.356417364824635596e-01,0.000000000000000000e+00,1.618336798899583684e+01,-5.093139120907195228e-01
7.631624389494292560e-01,1.059102841409929852e+01,6.030461139644357482e-01,4.429504152468235478e-01,0.000000000000000000e+00,1.605696893697691152e+01,-6.227161834342954672e-01
9.478099442458767232e-01,1.058801088342782570e+01,6.080673764032311635e-01,1.363562674277416953e+00,0.000000000000000000e+00,8.969199212491513862e+00,-5.744851969077986453e-01
4.642539636450486729e-01,1.187320959942551646e+01,5.287645998843489847e-01,1.621624416985096850e+00,0.000000000000000000e+00,2.424442844726734947e+01,-9.508655237082248579e-01
1.410112029931023914e+00,1.032923136374586726e+01,6.036601308251594578e-01,1.433282450990441381e+00,0.000000000000000000e+00,2.374246455578768433e+01,-1.186892831770830048e+00
8.682670180551983474e-01,9.806521747683440537e+00,6.120231659656713008e-01,5.232387995499174216e-03,0.000000000000000000e+00,7.357691298161612714e+00,2.155393908737638142e+00
5.967091333741638692e-01,1.159502227554540355e+01,5.852716474045699391e-01,4.116285235506137452e-01,1.000000000000000000e+00,1.766919225254079606e+01,-1.507776894834025772e+00
3.626872116977001848e-01,1.005156429054848921e+01,6.755689676879420569e-01,5.675252417761037504e-01,0.000000000000000000e+00,2.127477262322720009e+01,1.773801980828972447e+00
5.572748169022909703e-01,1.034113779182283110e+01,5.473855509630217719e-01,3.016750573959759429e-01,0.000000000000000000e+00,1.623670367705627271e+01,3.656239204804181964e-01
1.105372961663695808e+00,1.052172310905673314e+01,6.175486908535806618e-01,7.372630404915390089e-03,0.000000000000000000e+00,1.132896084216229049e+01,-6.333998927905111209e-01
1.022109139365208641e+00,1.093493337801380960e+01,5.987375719203601454e-01,8.115548806082796274e-01,0.000000000000000000e+00,1.995872573570044750e+01,-1.776849529621249868e+00
1.212152341622162011e+00,9.849088105150121564e+00,5.822804593221816427e-01,3.857121406383686169e-01,0.000000000000000000e+00,4.741296467329018327e+00,2.369710371253249903e+00
6.014011046240093084e-01,1.040040161855514356e+01,6.042588241707965713e-01,1.085054516627484006e-01,0.000000000000000000e+00,1.611739500648508283e+01,1.021579524999628868e-01
1.137092333251015441e+00,1.049936982310711109e+01,6.066562846421302835e-01,3.550683533841664019e+00,1.000000000000000000e+00,1.716301898834882067e+01,-9.705609603552670661e-01
7.059196546543441420e-01,1.169021900456606389e+01,5.486521559691979188e-01,1.048005665166505326e-02,1.000000000000000000e+00,4.309004768589265666e+01,-2.834045255522476214e+00
1.604978279239405836e+00,1.017168885700041869e+01,5.946239072471151133e-01,1.410905740734711200e+00,0.000000000000000000e+00,2.590954184240027303e+01,-7.655682590770516160e-01
