X1,X2,X3,X4,X5,T,Y
5.680358262406783876e-01,1.114204592985852038e+01,5.933674447591723577e-01,1.585709288787896742e+00,0.000000000000000000e+00,1.832008571815288178e+01,-1.080923121877936266e+00
1.239327322402476561e+00,1.046687561694671231e+01,6.343664322861415350e-01,3.320371605791917410e-03,1.000000000000000000e+00,1.819607807839568281e+01,-9.602206945422921969e-01
7.920801110968356262e-01,1.007403726831621071e+01,5.737847247043201815e-01,9.194825707147392668e-01,1.000000000000000000e+00,6.905983482455549272e+00,1.279421261739192017e+00
5.444298723870548695e-01,9.912582417448668082e+00,6.589422260977243484e-01,7.872688052275583770e-01,1.000000000000000000e+00,7.275757921269470962e+00,1.837895011051253968e+00
1.873223306462189042e+00,9.920217313390384817e+00,5.804512248321676005e-01,7.624797509095987413e-01,0.000000000000000000e+00,1.505782190647560981e+01,2.394388403092294837e+00
4.845945155926931758e-01,1.028121495763727822e+01,5.924548163086043040e-01,9.262674221206581302e-04,0.000000000000000000e+00,9.114755727008219566e+00,9.849939616306119250e-01
6.315799245776042570e-01,1.014459809787209288e+01,5.170381090385662848e-01,3.464244521445131869e-02,0.000000000000000000e+00,2.087893360413412225e+01,2.836115440916467390e-01
1.605180871452230651e+00,9.700606034866693150e+00,5.551545856704234172e-01,4.339155932132537487e-06,0.000000000000000000e+00,1.392479970364622943e+01,3.910614135285193971e+00
5.285937633837460847e-01,9.704199334945014854e+00,6.317563249014096494e-01,1.739966242586094836e-01,1.000000000000000000e+00,9.790912293516953468e+00,2.354742721988221543e+00
8.400935307712072975e-01,1.039832312539429005e+01,6.001909665888632839e-01,1.421464214615544841e-02,0.000000000000000000e+00,2.401766744534968012e+01,-1.180458925403208958e+00
5.849929283287574888e-01,1.019179061745623294e+01,5.877689620325246000e-01,6.207259294415669038e-01,1.000000000000000000e+00,3.373942979736423098e+01,-1.562873390493945802e+00
1.404429661879086355e+00,9.974620581833969268e+00,6.108684311200638373e-01,2.596686125147862789e+00,0.000000000000000000e+00,6.111296634986669751e+00,1.823419747525480750e+00
9.302622515280233317e-01,9.923143737308953050e+00,5.961447290190370341e-01,3.293009819138572603e+00,1.000000000000000000e+00,1.921543293698483268e+01,8.391470175237898399e-01
5.044556628380894026e-01,1.119666435732254506e+01,7.143622390836763536e-01,1.456323853315713013e+00,0.000000000000000000e+00,3.273915034465777296e+01,-1.962669419160424589e+00
5.720219709557928800e-01,1.228030123349218883e+01,5.883976137425253050e-01,1.495947463788525278e+00,0.000000000000000000e+00,3.299526783125335783e+01,-5.361271718184581481e-01
