X1,X2,X3,X4,X5,T,Y
1.064882749919791260e+00,1.114810847682124084e+01,6.015141368215701778e-01,8.395897637710834915e-02,1.000000000000000000e+00,1.644852949721789770e+01,-1.782612216394740878e+00
2.298283820639940078e+00,1.030777540035696838e+01,5.616562158461290144e-01,1.854129780025829954e-01,0.000000000000000000e+00,2.566122442065076115e+01,-4.704141559870959610e-01
1.255796809832498973e+00,1.010983030589282272e+01,5.950934232826832204e-01,5.284535493847505983e+00,1.000000000000000000e+00,5.708367052422744337e+00,1.107505982478112605e+00
4.537920563568302312e-01,1.102383600883706194e+01,5.512647970537665199e-01,2.672382572026847480e+00,1.000000000000000000e+00,1.687182258857309591e+01,-3.518643032689554584e-01
5.787772654933152072e-01,9.950711197385720297e+00,6.026903059276897956e-01,3.137800441619005731e+00,0.000000000000000000e+00,8.943979399756962323e+00,1.659245387584778353e+00
1.197947322871413700e+00,1.099222343805670121e+01,5.808534928132416120e-01,1.552927436966763830e+00,0.000000000000000000e+00,1.876476002336427129e+01,-1.754853955302212887e+00
7.618792414021463566e-01,1.053016427559625257e+01,6.058707421014895012e-01,1.005026760960394228e+00,0.000000000000000000e+00,1.546280561075136895e+01,-4.977052881072050461e-01
1.413746447382025373e+00,1.029522723659086836e+01,5.738165901360877674e-01,6.443579508090186536e+00,1.000000000000000000e+00,1.287956876522727434e+01,-1.990350435906493298e-01
2.949007471227983457e-01,1.123487533279960005e+01,6.059116388967895617e-01,1.081045596566466808e-02,0.000000000000000000e+00,2.544784774536188365e+01,9.224398934919675330e-01
2.239964639246303957e+00,1.008317612815184816e+01,5.900313945616474376e-01,8.905747829141488769e-02,0.000000000000000000e+00,2.552983278427646496e+01,4.274642757826270234e-01
1.998688676168734579e+00,1.034657973488993932e+01,6.384878239684297352e-01,2.731568314383250318e+00,0.000000000000000000e+00,1.000323270079262628e+01,-7.872490700238187200e-01
3.775321037420873993e-01,1.153494506986223733e+01,5.508835117284485161e-01,1.255620880811727069e+00,0.000000000000000000e+00,1.716256193505530092e+01,-4.065717765458332078e-01
6.716727119467158502e-01,1.086990129322818710e+01,6.183367440479106136e-01,1.457495880128745203e-01,1.000000000000000000e+00,1.128562438233493381e+01,-7.626893474709406373e-01
5.759074555705930853e-01,1.079944589735090332e+01,5.944874105120429020e-01,1.503593034773635484e+00,0.000000000000000000e+00,1.394488106002452810e+01,-4.639020684067278189e-01
6.475903254162039824e-01,8.417721134802770067e+00,6.118029303657900320e-01,3.892001898056405792e-04,0.000000000000000000e+00,4.210821784473560925e+00,6.706848757789952487e+00
1.281356027992833324e+00,1.022848573616106194e+01,6.292122263243971059e-01,8.686217751828361200e-01,0.000000000000000000e+00,7.487977556424300296e+00,4.859992916302032784e-01
6.106831450887301171e-01,1.111263169649594396e+01,5.683138792133836104e-01,1.898042582922424115e+00,0.000000000000000000e+00,3.759445227855475480e+01,-3.118267209837518372e+00
