X1,X2,X3,X4,X5,T,Y
3.416547178191902678e-01,1.213726822878863487e+01,5.657339265500825887e-01,4.766455467822984793e-01,0.000000000000000000e+00,1.186552550226474345e+01,-1.025878816667668003e+00
6.857034198747866682e-01,1.139194322574794960e+01,5.453042058120148861e-01,2.275869784564697393e-02,1.000000000000000000e+00,1.924153518293248055e+01,-1.597141087477553123e+00
1.089154717487127888e+00,1.129416006945710826e+01,5.987866467882607679e-01,1.419866813720626730e+00,0.000000000000000000e+00,2.062461693958442766e+01,-1.600751673922427454e+00
1.117897647910445436e+00,1.077468013798888791e+01,5.976950947334698228e-01,5.138531316917748226e-01,1.000000000000000000e+00,2.894052932907183973e+01,-2.405855690626153898e+00
5.197695044668135811e-01,1.041058473432091702e+01,5.993298470510756148e-01,7.511895841208198199e-01,1.000000000000000000e+00,1.282732537147467688e+01,5.066449784119884114e-01
1.005123567973487564e+00,1.031788934003843217e+01,5.993202453783738060e-01,2.413617725925549032e-02,1.000000000000000000e+00,1.473039826792805229e+01,-1.711306576799349333e-01
9.488853513404300610e-01,9.681490328328816730e+00,5.916895671018573832e-01,2.111110817142438159e-02,0.000000000000000000e+00,1.589363576619276053e+01,2.254149674199269260e+00
8.230118169171042330e-01,1.008492596443096723e+01,6.100407301165976515e-01,1.062624816543146000e+00,0.000000000000000000e+00,1.727146380637579881e+01,4.673489885945381617e-01
8.709200755659259885e-01,1.061207282197062973e+01,5.871422946731695847e-01,1.062624452492405114e+00,1.000000000000000000e+00,2.373032337069178510e+01,-1.517507842742887858e+00
3.975993994214405691e-01,1.034532912275761518e+01,5.282907996244731175e-01,3.067029004325295682e-01,0.000000000000000000e+00,9.323503452276517223e+00,1.139502455443912821e+00
7.274852008078298571e-01,9.989729030606882887e+00,6.278710537668550362e-01,1.566635390063634059e+00,1.000000000000000000e+00,5.540662559660636255e+00,1.558103364250950085e+00
6.982661869828881152e-01,1.157661161877753386e+01,6.186181795413913109e-01,6.639054588480054753e-02,0.000000000000000000e+00,2.024875743441981868e+01,-1.684655148683200432e+00
1.735147643497574554e+00,1.018223115634083342e+01,6.242990482494542581e-01,7.728450880087538444e-01,1.000000000000000000e+00,1.841736938245821875e+01,1.722293577472635423e-02
8.156874352566675368e-01,1.000529175323901576e+01,6.132793257313833291e-01,6.720375338473237647e+00,0.000000000000000000e+00,2.118866333777230437e+00,1.601871990106880084e+00
2.286613992645896709e-01,1.000032037502597149e+01,5.638008526089525185e-01,2.151024561200749474e+00,0.000000000000000000e+00,1.544953055140748077e+01,3.434631634365341135e+00
1.411833349839404672e+00,1.056436771896674465e+01,6.069939086685578467e-01,4.644939725519029589e-02,0.000000000000000000e+00,5.965574359436745411e+00,-1.249144988871693007e+00
1.810705769943422361e+00,1.051335445381344513e+01,6.243344484060309174e-01,1.568060814597985742e+00,1.000000000000000000e+00,3.481175478687185176e+01,-1.648405614001413833e+00
7.651240909305156990e-01,1.135750248686559161e+01,6.482345829791013037e-01,5.785120880545486372e-02,1.000000000000000000e+00,1.632955265265948697e+01,-1.761877829154095521e+00
1.851436895816354067e+00,9.898153250294981831e+00,5.468833564174031547e-01,5.353290144179871646e-02,0.000000000000000000e+00,5.634885237702042637e+00,2.809408973720616487e+00
1.228146388371524678e+00,1.051748481326873375e+01,6.063652098111173006e-01,9.260083541860052170e-03,0.000000000000000000e+00,1.190432880120613213e+01,-8.264567905086116495e-01
8.214346977739361844e-01,9.950427960118929605e+00,5.784029602420078797e-01,3.040392965773505374e+00,0.000000000000000000e+00,1.055749420866037447e+01,1.512345714374959238e+00
3.459035178813521516e-01,1.207078970878268009e+01,5.632767535158630379e-01,2.625364202069170094e+00,0.000000000000000000e+00,5.584297450394061713e+01,-1.259899146921567237e+00
4.598459879452874710e-01,1.054777434035029238e+01,5.114825331404957431e-01,3.649484295052048966e-01,0.000000000000000000e+00,2.703756620039321845e+01,-4.238675073117045278e-01
7.871894291981214042e-01,1.081029663900704563e+01,6.021112390072329568e-01,9.197725363644918342e-03,0.000000000000000000e+00,4.504771779164181922e+00,-8.574114201526927825e-01
8.720072209618000558e-01,1.099269422851594769e+01,5.965889825382040268e-01,1.807567593270352324e+00,0.000000000000000000e+00,2.000331556126576871e+01,-1.701793245485185624e+00
7.919138543657837648e-01,1.148278940904108225e+01,6.173335222064393335e-01,3.851601593073009089e-01,0.000000000000000000e+00,1.484942793449074827e+01,-1.891569063158980546e+00
4.830874574998522686e-01,1.040083439081921668e+01,6.066283620531862653e-01,3.188510762218948330e-02,0.000000000000000000e+00,3.006638791751498729e+01,-7.455344878262080144e-01
4.497693634778262561e-01,1.215503054184941689e+01,7.026266951701356511e-01,1.295343161144965283e+00,1.000000000000000000e+00,3.198568056169068541e+01,-5.706337917753507849e-01
9.534459293070796093e-01,1.001066767048122763e+01,6.027725339516886160e-01,6.566871640654917686e-01,0.000000000000000000e+00,3.525278886918188803e+00,1.551685673731638015e+00
1.588352085445382755e+00,1.026819214327634633e+01,6.650140193668941935e-01,3.076770340227699574e+00,0.000000000000000000e+00,2.475012583083330142e+01,-1.010773710025760330e+00
1.051769521820645759e+00,1.076773552301096615e+01,5.931626788876199763e-01,3.445266045983162717e-02,0.000000000000000000e+00,1.348752704559248450e+01,-1.345374856346346570e+00
5.837197221052319307e-01,1.129972321883375841e+01,5.711890452612984337e-01,8.784151377452931175e-02,0.000000000000000000e+00,1.686305525253313320e+01,-1.242943042708334334e+00
1.111183701104866417e+00,1.071825998444519890e+01,6.081856016693928391e-01,2.055088311589641781e-01,0.000000000000000000e+00,8.829711727319022430e+00,-1.173698982727079176e+00
9.296444752373421716e-01,1.059109609847522648e+01,6.040452989731599498e-01,1.006865082009581192e-01,0.000000000000000000e+00,4.100195742165078983e+00,-4.957529844162412713e-01
6.907068291689266726e-01,8.896516010410538300e+00,6.434149822266568286e-01,1.036599078596100176e-01,0.000000000000000000e+00,8.296679767280394913e+00,5.245590580840851835e+00
1.173471091132244126e+00,1.044398297531351183e+01,5.925048015958079839e-01,3.923037231903164952e-03,1.000000000000000000e+00,2.258767213720866351e+01,-1.402789040161260381e+00
4.913927059450496349e-01,1.063803647602136060e+01,6.493622728021860580e-01,9.463568778774136270e-01,0.000000000000000000e+00,1.711727880813183944e+01,-4.148760796165190667e-02
6.509363931976560602e-01,1.113389211668923551e+01,5.820017490585684961e-01,3.943405713197372986e+00,0.000000000000000000e+00,2.430402149438247150e+01,-1.694243831830244851e+00
1.002887816482673333e+00,1.066491840592598805e+01,5.998646605263597831e-01,1.507075372247712944e-02,1.000000000000000000e+00,1.129083034454905921e+01,-9.065103574530293251e-01
6.929154182805673523e-01,9.780787822459386049e+00,5.877100986195215038e-01,9.001468502839178321e-01,0.000000000000000000e+00,2.223015276473116586e+00,2.260666187819259321e+00
3.122117462938645449e+00,9.978890939673659588e+00,6.111279571967720425e-01,8.662101998905586964e-01,1.000000000000000000e+00,1.976072659539072873e+01,3.410774044130111982e+00
1.523006032336102766e+00,1.039496611645255442e+01,5.814402954298703019e-01,2.185129007953167113e-01,0.000000000000000000e+00,9.149371262648244851e+00,-6.415420622545014995e-01
1.578622987959230839e+00,1.043920048096526898e+01,5.844308588661878412e-01,1.085520987096423029e-01,1.000000000000000000e+00,1.432572836210960965e+01,-9.219664881249015620e-01
1.161263809329095897e+00,1.054682935823294088e+01,5.852126574150398053e-01,1.248811523646416788e+00,0.000000000000000000e+00,1.894492994673845487e+01,-1.243433186456105899e+00
7.869807490618551116e-01,1.111850912403115466e+01,5.931912831722954138e-01,1.910312382581688950e-01,0.000000000000000000e+00,2.197314835005122191e+01,-1.827562486157690458e+00
4.858633692253470082e-01,1.015678014760655223e+01,5.819438947458882572e-01,3.107247630966243710e-03,0.000000000000000000e+00,1.469070003348292985e+01,1.110509745879341814e+00
6.642918762221385887e-01,1.254276123561656142e+01,5.705492894231891654e-01,7.356567357687912034e-01,1.000000000000000000e+00,3.029708896908167759e+01,5.740339639461801147e-01
6.432572905519190476e-01,1.036108257908730401e+01,5.570096282295098344e-01,1.548219231001582763e+00,0.000000000000000000e+00,1.908695609082834821e+01,-1.236663584961084777e-01
3.398515626710959525e-01,1.094561798852646106e+01,6.169330619859643150e-01,8.514560384671376880e-02,1.000000000000000000e+00,1.762581008480351130e+01,4.723765084199720854e-01
1.651845574502547764e+00,1.049634387016940806e+01,6.223664556194263842e-01,2.141738424770170290e+00,0.000000000000000000e+00,2.769499369549571810e+01,-1.614244072547582842e+00
1.103372380562638089e+00,1.108868004569105992e+01,5.841402089695995059e-01,5.271120158546844792e-01,0.000000000000000000e+00,2.828948747398759167e+01,-2.050639045599340182e+00
3.774514981336390407e-01,1.141587667644729187e+01,5.736732851672664557e-01,9.257198957192132038e-01,1.000000000000000000e+00,1.538783142574183849e+01,-3.348992389991025109e-01
8.926497477925063873e-01,9.943305610039750775e+00,6.087856444740327166e-01,1.270214740872017620e-02,0.000000000000000000e+00,5.927576860304540673e+00,1.723566645306136236e+00
1.108529486515844376e+00,9.872970114100107608e+00,5.958631538501318881e-01,1.071034381929944317e-02,0.000000000000000000e+00,5.874017506294240132e-01,2.250396601428098275e+00
9.492355423166861650e-01,1.055840030009261810e+01,5.946001367381608116e-01,2.563345794141970724e-01,0.000000000000000000e+00,1.586588454507341339e+01,-8.053012774777763561e-01
6.923783430620068513e-01,1.102047182411563675e+01,6.689805394614489753e-01,5.877838221823181719e-01,0.000000000000000000e+00,6.168496757315378609e+00,-1.168814713237657399e+00
