X1,X2,X3,X4,X5,T,Y
7.470462605629276664e-01,1.096022867081593333e+01,5.875758425878824243e-01,2.067188596907187578e-02,0.000000000000000000e+00,2.074887957882123146e+01,-1.519978394060693461e+00
4.695946841326191779e-01,1.075993742311082180e+01,6.750538211329920602e-01,7.590979272932650845e-01,0.000000000000000000e+00,1.053377883964149930e+01,2.031526225916104739e-02
1.225284269800968495e+00,1.018937433730041420e+01,5.922879154117258738e-01,2.927482494660464327e-02,0.000000000000000000e+00,2.302340441474643562e+00,7.616965246222844321e-01
6.233572132518633291e-01,1.238366039225605064e+01,5.956890303158206557e-01,3.881459488177828043e-01,0.000000000000000000e+00,1.951836586002257334e+01,-1.163313716147086785e+00
1.571671060335725345e+00,1.035228157713538977e+01,6.327283481305053803e-01,3.699863862398675263e+00,0.000000000000000000e+00,1.706625811077415378e+01,-6.925628518268304168e-01
3.744773159793228778e-01,9.238019474978308665e+00,4.976217551986736876e-01,8.005356614987706454e-01,0.000000000000000000e+00,3.741902952934261606e+01,2.541969428198528114e+00
9.815374570603567772e-01,1.014925355421669195e+01,5.969905503656968149e-01,2.023319265195749228e+00,1.000000000000000000e+00,1.299391501577535912e+01,5.901607806428804670e-01
7.713453252353297263e-01,1.062653060344935518e+01,6.212474011495315862e-01,2.303902217899887805e+00,0.000000000000000000e+00,6.820475052748443900e+00,-3.587924345818183092e-01
1.117275727242090566e+00,9.714908714864140649e+00,5.954256307488114963e-01,2.274432606108109933e-01,0.000000000000000000e+00,7.824028314054357836e+00,2.859742530658114124e+00
5.136262876204867878e-01,1.091708438799312830e+01,6.105659607540765421e-01,1.827102673195161453e-01,0.000000000000000000e+00,1.627019686980938218e+01,-5.308581556867133511e-01
8.923276350467376217e-01,1.096770799569111077e+01,6.021994104301270356e-01,6.804707527739366213e-02,0.000000000000000000e+00,1.894722476200782069e+01,-1.617429061165428061e+00
1.662906902103389761e+00,1.013373669738393268e+01,6.240340066038794209e-01,1.529352261214864006e+00,0.000000000000000000e+00,1.383811882098532031e+01,6.101376258743677061e-01
4.455674084909898580e-01,1.058202025748560082e+01,6.917517206942546126e-01,6.213306187065947622e-04,1.000000000000000000e+00,2.334556114919470460e+01,-7.796922593376892641e-02
