X1,X2,X3,X4,X5,T,Y
5.964993314941583469e-01,1.042867822447653836e+01,6.145456125670629710e-01,1.069051056143182632e-01,0.000000000000000000e+00,6.840143482013632870e+00,4.703807962396919784e-01
9.907969175394990557e-01,1.002514435144014548e+01,6.008327910486500611e-01,4.388720080337611962e-01,0.000000000000000000e+00,1.066473610492582047e+00,1.531952467480276914e+00
8.256411980000496476e-01,1.114893331356713446e+01,6.219496429519596470e-01,8.464406001784703518e-04,0.000000000000000000e+00,1.264050767361518979e+01,-1.640691374068749431e+00
2.867468054995891413e-01,1.056296359679731012e+01,5.635321349291960713e-01,3.221625353671642600e+00,1.000000000000000000e+00,3.969530259596714217e+01,8.104086413721977022e-01
9.347232663368045813e-01,1.149405121766660010e+01,5.965459719329172517e-01,1.805158169102514920e+00,0.000000000000000000e+00,1.228132052269476127e+01,-2.141897474229897735e+00
6.932294890324932624e-01,1.004841638117316016e+01,5.442006281230129527e-01,1.780625387154238792e+00,1.000000000000000000e+00,7.027778844204323860e+00,1.376639492147087029e+00
6.016403244173026410e-01,1.038288209335802925e+01,5.924313969787836642e-01,6.479473769197312098e-03,0.000000000000000000e+00,1.650013332905582075e+01,1.441815611387773088e-01
9.109242256137900506e-01,9.941696948398520917e+00,5.954705542112207484e-01,7.557869609989752158e-02,0.000000000000000000e+00,2.626581956091347703e+00,1.898163815975120405e+00
1.172771842963302058e+00,1.063039913159792782e+01,6.077320037292280874e-01,5.127319754370908145e-01,0.000000000000000000e+00,1.674723369039700671e+01,-1.267652089901558199e+00
7.669961360844603782e-01,1.043196247973951074e+01,5.925245196408001069e-01,2.842234163804224778e-01,0.000000000000000000e+00,6.785062334568562115e+00,1.987348351854361650e-01
3.849009820956399430e-01,1.059841765306502737e+01,6.033965480550605998e-01,2.472731761274863604e+00,1.000000000000000000e+00,1.242723123655820849e+01,7.239454887710223829e-01
5.923820225568312559e-01,1.089423425769879827e+01,6.106334908464913225e-01,4.286080036463841281e-01,0.000000000000000000e+00,1.159595991824561523e+01,-6.216661923266656453e-01
9.576285964587036847e-01,1.051164786133720241e+01,5.996727258399573435e-01,8.293882752672760983e-01,0.000000000000000000e+00,3.946600593832891413e+00,-2.174083420948073331e-01
1.062080933383502845e+00,1.025441427136114925e+01,6.013998213269168280e-01,1.074037353084521529e+00,0.000000000000000000e+00,6.891388851348814626e+00,5.114140971099864208e-01
4.875412842942061786e-01,1.148342951388120525e+01,6.166955992279936627e-01,3.027803978283284958e-01,0.000000000000000000e+00,1.128684996436733101e+01,-1.209592100695728201e+00
4.145035338038073891e-01,1.084196763840151156e+01,5.433834183717026756e-01,9.858236608357762165e-01,0.000000000000000000e+00,1.552102179307303942e+01,1.554470583298232234e-01
7.594576016595151469e-01,1.141439852203691707e+01,6.176987472415775837e-01,2.431317357636214593e-01,0.000000000000000000e+00,1.746772358274278858e+01,-1.704344852278713018e+00
1.547370363667400106e+00,1.063189333409547999e+01,5.570420936445509286e-01,1.286532237473642093e+00,1.000000000000000000e+00,9.935646502828532789e+00,-1.523767111947367914e+00
1.741225071775197586e+00,9.905506214958398559e+00,6.389551701739402123e-01,4.669723425693279140e+00,0.000000000000000000e+00,6.697834045721954510e+00,2.682943607487913606e+00
9.696733909940432605e-01,1.047667740415720772e+01,6.000766473773494480e-01,5.202732260428776651e-02,1.000000000000000000e+00,5.668527695574807623e+00,-1.367315777060784110e-01
3.323710740536995334e-01,1.066586798565376526e+01,7.011404544124576477e-01,6.864831813004170780e-01,1.000000000000000000e+00,2.341283466193338469e+01,8.894001266946048867e-01
1.543099434033515127e+00,1.041630763649624747e+01,5.949624066753284035e-01,2.967727933662142950e-02,1.000000000000000000e+00,1.827181180832853613e+01,-9.457911814349292401e-01
1.281413754108039260e+00,1.026115603822276690e+01,6.001007227305403813e-01,7.130784321092119571e-01,1.000000000000000000e+00,2.485798550277434771e+01,-1.157185251747180343e+00
8.007740451497777912e-01,9.281371681783417316e+00,6.085110525089592048e-01,9.259680003682202454e-02,0.000000000000000000e+00,1.271152056267883168e+01,3.945267199088668963e+00
4.742853200550738446e-01,1.086139928841975788e+01,5.404543395922252191e-01,4.881065264796276282e-02,0.000000000000000000e+00,2.588616230781297745e+01,-7.845874450668456346e-01
8.294075048130392647e-01,1.118036452302494332e+01,5.848561873924078558e-01,4.999772686576149372e-01,1.000000000000000000e+00,1.447344017279496597e+01,-1.641641372441335456e+00
1.376519319056682678e+00,1.000357236367860025e+01,5.485130186328370794e-01,1.644843942244410329e+00,1.000000000000000000e+00,2.009919948499778286e+00,1.668236344693620588e+00
1.206466190221878287e+00,9.539845747789666319e+00,6.093197118662498912e-01,1.259975915889219866e+00,0.000000000000000000e+00,2.050240141224822565e+01,3.367980270194609105e+00
8.750880650996952781e-01,1.065920411038166549e+01,6.020035119463073015e-01,5.076186123757335800e-01,0.000000000000000000e+00,6.974352881161488327e+00,-6.255398024679676983e-01
8.075513315519891044e-01,1.066714328227560671e+01,6.160906190872228461e-01,1.398025537446172306e+00,0.000000000000000000e+00,1.265414562010223065e+01,-6.849461964928608149e-01
4.442048273213518583e-01,1.189548304814654500e+01,5.728559742301452262e-01,2.364145853556172128e+00,1.000000000000000000e+00,2.717295222903647556e+01,-8.070698894176575600e-01
4.690915944244170022e-01,1.152291351447931333e+01,5.254854708452083578e-01,1.477836363459320790e+00,1.000000000000000000e+00,2.838332694264957468e+01,-1.177697327778605585e+00
7.119376758300786090e-01,9.314047811973747315e+00,6.299128948492661584e-01,3.334561465135096187e-02,0.000000000000000000e+00,1.495903300654267198e+01,3.477806924402540911e+00
2.013561327473047502e+00,1.030304114280081151e+01,6.904522425406243169e-01,5.991978934435637782e-01,0.000000000000000000e+00,1.221315303263437002e+01,-4.664811032512801714e-01
1.207890561035116050e+00,1.076106400167592270e+01,5.970265039754126812e-01,2.434345280676827095e+00,0.000000000000000000e+00,2.134748786837058177e+01,-1.683444786716218111e+00
1.114218202328388196e+00,1.024405356050115934e+01,6.068763899774352044e-01,5.199491535064632020e-01,0.000000000000000000e+00,1.105450679756925148e+01,3.208151800549739474e-01
1.162116025975314715e+00,9.993388805575772693e+00,6.037238333871628448e-01,5.147168118139909543e-02,0.000000000000000000e+00,7.947074925874500373e+00,1.544871962779561070e+00
1.933211760777646004e+00,1.055000209424833635e+01,5.887557932997019572e-01,1.487023235265459542e+00,1.000000000000000000e+00,4.163025225368202342e+01,-1.196430594199096697e+00
9.066721074947876602e-01,9.674180000825925774e+00,6.050743142180272649e-01,1.500320434472325049e-01,0.000000000000000000e+00,9.897946713645964678e+00,2.566838887705374272e+00
1.620690528971869604e+00,1.039734522355815294e+01,5.257699289928468023e-01,4.813300206392763236e-01,0.000000000000000000e+00,2.208767713546350109e+01,-1.147780540797181947e+00
4.219448523493819492e-01,1.106070495641257168e+01,6.238281732807123836e-01,7.891571667888318542e-01,0.000000000000000000e+00,2.326085782296076943e+01,-4.521352459585861738e-01
1.092570689507447401e+00,1.080371500088625325e+01,5.894363121811422301e-01,2.403801937107263864e+00,1.000000000000000000e+00,1.096703138536980049e+01,-1.407413638194061622e+00
7.093896511845351194e-01,1.072132226613796213e+01,6.267537179703303041e-01,1.291003256635555596e+00,0.000000000000000000e+00,1.568088500091466209e+01,-7.447828887702498957e-01
1.430487717644223222e+00,1.005976915990881260e+01,6.252751368539978261e-01,6.391393249627541628e-01,0.000000000000000000e+00,6.604318279640998490e+00,1.344289395887770189e+00
3.038778589035522781e+00,1.020195372879773643e+01,6.649319167027349931e-01,4.098777313452882098e-01,0.000000000000000000e+00,2.923820246682931767e+01,8.878262832380106051e-01
6.764987748666572154e-01,1.024966623487281758e+01,5.922650294307151286e-01,6.780352699255505489e-02,0.000000000000000000e+00,1.443829943671300065e+01,4.868164954730193061e-01
9.002341189473532790e-01,1.025751410114314588e+01,5.965077161664416039e-01,3.430581123868229887e-01,0.000000000000000000e+00,7.955359130407681612e+00,5.913279840242477992e-01
1.426065450517056965e-01,1.036749522221312070e+01,5.980698907522578045e-01,4.372552398316520428e-01,0.000000000000000000e+00,2.508157263384735103e+01,6.557922128390262451e+00
1.113834609835909761e+00,1.066605391088022969e+01,6.009980770389125038e-01,2.058230959312291330e-01,0.000000000000000000e+00,2.137858102545541783e+01,-1.635095774348444886e+00
9.181014923208544731e-01,9.818628982030112695e+00,6.063529726501833972e-01,1.086512889385333677e-02,0.000000000000000000e+00,5.626298642776216496e+00,2.214179262562864903e+00
8.433816007535689385e-01,1.137651707285151481e+01,5.689176449221291509e-01,1.177597465425945025e-02,1.000000000000000000e+00,3.146868108357754679e+01,-2.235792714870551645e+00
4.208903884355669200e-01,1.150587422687954842e+01,5.556270590940699527e-01,2.197115336825410381e+00,0.000000000000000000e+00,1.799404129826963938e+01,-6.867899024214838555e-01
2.209611023093651649e-01,9.027878300391906308e+00,5.651611254969237663e-01,9.175521077615480525e-01,1.000000000000000000e+00,3.714668444336632547e+01,6.987259501215014268e+00
5.841081946152467674e-01,9.853458862282055364e+00,6.483697314131171563e-01,4.570863071486852558e-01,0.000000000000000000e+00,4.022752102303433830e+00,1.959423833904651469e+00
8.573289798021579422e-01,9.771406827659202321e+00,5.859714507843809539e-01,7.844505469360912864e-01,0.000000000000000000e+00,4.490857223190166891e+00,2.389231337666764876e+00
9.672171038096940565e-01,1.049961567482133162e+01,5.986479937902392523e-01,2.520666127445387872e+00,1.000000000000000000e+00,1.593525305930887148e+00,-1.883195641628271355e-01
8.364911289323008203e-01,1.003826155779010243e+01,5.899359280900815516e-01,8.595151503764603476e-03,0.000000000000000000e+00,3.487146472477985704e+00,1.483478051181547741e+00
1.158307304439559093e+00,1.035687165834830736e+01,5.856868134603706588e-01,1.066210610233358502e-01,0.000000000000000000e+00,3.512475496762052618e+00,9.277036953273373743e-02
9.711375892527213116e-01,1.077559817512321594e+01,5.985824903757622772e-01,3.319612993742860896e-01,0.000000000000000000e+00,7.702004869383611840e+00,-1.091373470955579128e+00
2.677965315161728865e-01,1.037989720639061098e+01,6.531808326164564305e-01,1.321217532671954853e+00,0.000000000000000000e+00,3.287829400301153981e+01,2.123971194027625575e+00
9.704600224961811294e-01,1.045199488166098511e+01,5.985952364168434237e-01,5.498191711699750711e-03,0.000000000000000000e+00,4.560530395081517696e+00,-6.140179997545922030e-02
1.988291824126586116e+00,1.032367937474583641e+01,5.888169124919813147e-01,3.075799974991274503e-04,0.000000000000000000e+00,2.501299885445950721e+01,-8.566115013615465124e-01
5.684987490323856196e-01,1.203547811634401654e+01,5.769396487020047593e-01,2.322178543131410769e-02,0.000000000000000000e+00,7.250541972976387584e+00,-2.475456925264177599e+00
4.040596481124818506e-01,9.767704298821753284e+00,6.471031604333581377e-01,7.144263643720248913e-01,0.000000000000000000e+00,1.289942922448986096e+01,2.397187258224699136e+00
1.575267964230462781e+00,9.693862217015146499e+00,5.966440234894045958e-01,2.588589316812969887e+00,0.000000000000000000e+00,1.267314033136821827e+01,3.982969377833715185e+00
1.386304794016676611e+00,1.086828225843616380e+01,6.161301711114361979e-01,1.494501584733653743e-01,1.000000000000000000e+00,2.030987312755235408e+01,-1.498032179837192279e+00
8.411892473923447966e-01,1.077501339107724476e+01,6.146915382749761347e-01,9.377518744839266618e-02,0.000000000000000000e+00,1.032293198707753668e+01,-9.341937152527780563e-01
8.265964858910062052e-01,1.141895090672003654e+01,6.122588472943181204e-01,8.301149070933945551e-02,1.000000000000000000e+00,5.540989517477888882e+01,-5.682533990400219892e+00
1.696934906490485728e+00,1.054580485103601895e+01,6.574314976055442017e-01,1.825210643315621661e+00,0.000000000000000000e+00,1.525411882401249031e+01,-1.207772747989318773e+00
4.227936054789461218e-01,1.071441222152792427e+01,5.299566800866787331e-01,4.604687107086022024e+00,1.000000000000000000e+00,2.349331626199814949e+01,-5.568978700582822433e-02
