X1,X2,X3,X4,X5,T,Y
8.115957984975373796e-01,1.121789659440679721e+01,5.966406042580529867e-01,6.881759227540817925e-02,0.000000000000000000e+00,1.292578831102322745e+01,-1.648278765947954749e+00
6.174178798152779590e-01,9.663927141691118550e+00,5.848961573406783465e-01,3.549543686655486918e-01,0.000000000000000000e+00,2.676227336899454912e+01,9.792304109240480559e-01
7.987218883108980760e-01,1.072765673781991147e+01,5.899590934846954404e-01,2.505645805012164384e-01,1.000000000000000000e+00,2.062261939218097950e+01,-1.310098874333378571e+00
1.097588400461112945e+00,1.108447563596219254e+01,6.143196656740804729e-01,7.564993967403844444e+00,0.000000000000000000e+00,2.389869839081519842e+01,-1.824023656089885037e+00
3.235520593018070268e-01,1.050013649255925507e+01,6.471634633959540972e-01,2.569864994874073272e+00,0.000000000000000000e+00,9.838501368471414210e+00,1.161299683430430107e+00
1.807990125815347016e+00,1.017289137615442129e+01,6.519363338047102774e-01,9.786974885476829034e-02,0.000000000000000000e+00,1.443628460103920830e+01,3.369172376861498952e-01
6.194511594804736898e-01,1.143907187688090765e+01,6.565532953140992278e-01,1.501316348178738602e+00,1.000000000000000000e+00,2.043690197869698366e+01,-1.569692770880384725e+00
5.779834480550377629e-01,1.038435568960614930e+01,5.642657180518331206e-01,3.707569463185906411e+00,0.000000000000000000e+00,8.518833771501320484e+00,5.745586873042001219e-01
4.614028385882579797e-01,9.766173223575789208e+00,5.862911116571070114e-01,3.550896537057565087e-03,0.000000000000000000e+00,1.588902070866982541e+01,2.123468670167820704e+00
1.240973325208771127e+00,1.091922961407681569e+01,6.104717063338300775e-01,6.904954364151950630e-01,0.000000000000000000e+00,2.408339509895269615e+01,-1.780327009212809619e+00
1.091431613971881820e+00,9.463711353071023069e+00,6.079833619926984234e-01,3.467435906316363448e-01,0.000000000000000000e+00,1.156390433009069163e+01,4.033662287368653843e+00
1.450953027535873296e+00,1.076161342572381763e+01,6.654320140303524589e-01,6.799003107555493530e-01,0.000000000000000000e+00,1.353412433205743426e+01,-1.612947840637277697e+00
1.217188524379033243e+00,1.065599286349624997e+01,6.191504815240769233e-01,1.525184129050191295e+00,0.000000000000000000e+00,1.538828760829121656e+01,-1.284518265883198840e+00
8.882540107535401575e-01,9.975894284397012868e+00,6.072638232266251990e-01,1.748873653910916426e+00,0.000000000000000000e+00,2.866806670149842695e+00,1.629843055748656067e+00
9.178318494020613061e-01,1.019017704028063598e+01,6.076994363962010537e-01,1.222816103431853429e+00,1.000000000000000000e+00,9.733960075355962971e+00,6.734041349131755227e-01
1.243116890390292939e+00,9.539867702702434116e+00,6.153699909569032567e-01,4.036104760322390544e-03,0.000000000000000000e+00,1.329965979614324567e+01,3.999298374173654746e+00
5.021750591866955826e-01,1.072968480316438722e+01,5.823641203596654492e-01,1.301568408628442641e-01,1.000000000000000000e+00,8.797800460176709691e+00,-3.397686280249394980e-02
7.611323318466004517e-01,1.116609089397451626e+01,5.913011153528877628e-01,6.663896806136259121e-01,0.000000000000000000e+00,1.511922596784733308e+01,-1.482220679868930135e+00
