X1,X2,X3,X4,X5,T,Y
3.361571912148302310e+00,1.021134944604199646e+01,4.706281397068362571e-01,9.195647291388696354e-02,1.000000000000000000e+00,1.770502527080283528e+01,6.253563561334327670e-01
7.990632739363883186e-01,1.037272035259937830e+01,6.124717980638828552e-01,2.834703512488473964e-01,1.000000000000000000e+00,6.472417122558211666e+00,3.408399008125967966e-01
2.131171013964928473e+00,1.025391998106982605e+01,6.142167974609811232e-01,3.916346538452546433e-01,0.000000000000000000e+00,4.068199046177456069e+01,-2.356100924008911690e+00
4.301568067613102953e-01,1.139612784558025993e+01,6.370662410062725156e-01,5.646556395286963376e-02,1.000000000000000000e+00,8.467404269589890120e+00,-9.886690048241016937e-01
1.093648434940425185e+00,1.017380776220423222e+01,6.036062418974934562e-01,5.441572195563656456e-01,0.000000000000000000e+00,2.917124753173854668e+00,9.278704383494609242e-01
1.344200721543304056e+00,1.025946601581424922e+01,6.044271005027995747e-01,5.488079719977010384e+00,1.000000000000000000e+00,7.718065591785260970e+00,2.805753550703668497e-01
2.997984547730390692e-01,1.112226312374853165e+01,5.843178639264693386e-01,1.203336348937307454e+00,0.000000000000000000e+00,1.284662093814316464e+01,4.645631249159156151e-01
6.906742833079313471e-01,1.047864556789107127e+01,6.127291819825594343e-01,3.385710681434943137e+00,1.000000000000000000e+00,1.861656888505841323e+01,-4.862649464318722914e-01
1.103238577953187693e+00,1.021275493472750284e+01,6.035133840764478341e-01,1.868056237833426170e-01,0.000000000000000000e+00,5.215425564607348186e+00,7.191371793587293393e-01
2.735302851884174657e+00,1.007001478156797525e+01,6.547634264842141505e-01,3.796610021171307331e-02,1.000000000000000000e+00,3.627061021899042004e+01,6.525750081116273027e-02
6.557736564383437328e-01,1.061476995010225721e+01,5.784201432450384317e-01,8.460439555235171882e-02,0.000000000000000000e+00,1.016785678584693997e+01,-1.786592182376662008e-01
1.243195723670938113e+00,1.003718576221946890e+01,6.007025818678162210e-01,8.424783547883502033e-02,1.000000000000000000e+00,3.596197997649428046e+00,1.486797147207209679e+00
5.799578804294175383e-01,1.102044809582161555e+01,5.225486363486836483e-01,1.688465853395043847e+00,1.000000000000000000e+00,2.309473770871609943e+01,-1.232594548030232273e+00
1.297060863427213384e+00,1.070643197337998842e+01,5.846883638770099534e-01,1.614614469804581676e+00,0.000000000000000000e+00,1.735487818478703659e+01,-1.516218516455101639e+00
2.759819122972655414e+00,9.940929377942392620e+00,5.458653645336042359e-01,8.597330683920093586e-01,1.000000000000000000e+00,1.568556295236080445e+01,3.634711179264383585e+00
1.680958495842997946e+00,1.033542127083263829e+01,6.332492633100264001e-01,5.606446348822794690e+00,1.000000000000000000e+00,2.749320766777227831e+01,-1.489044953025948193e+00
3.612000504403982126e-01,1.098082875622294274e+01,6.245191984331192048e-01,2.399912513619479326e-01,0.000000000000000000e+00,9.724689060056075363e+00,6.756891807382997550e-02
4.287668223849296356e-01,1.147170916450321876e+01,5.385802405224069389e-01,2.891461019344549577e+00,0.000000000000000000e+00,3.319491725124515114e+01,-1.224823282205207420e+00
3.648197033825735236e-01,1.163843403789665132e+01,6.845689889960582253e-01,7.960347091550273868e-01,1.000000000000000000e+00,1.583765213945667938e+01,-4.517955324547333618e-01
6.157838096775858361e-01,1.111100751013449894e+01,5.428563679633423567e-01,5.120539920960651692e-01,1.000000000000000000e+00,1.815916356759580808e+01,-1.183877089835937868e+00
3.832947158432084001e-01,9.681228251909644200e+00,6.685379649815986758e-01,2.755237150188509787e-01,0.000000000000000000e+00,9.015154831952960635e+00,2.645587696750701490e+00
2.310972783897982552e+00,1.021656770907021183e+01,7.140877937498775196e-01,9.639945927230013714e-03,1.000000000000000000e+00,1.994477512418177056e+01,-5.056297907822287357e-02
8.916698647085703477e-01,1.055002318302068431e+01,5.940894698073719837e-01,2.255141175724999780e-01,0.000000000000000000e+00,7.351674288790541745e+00,-3.187770511719076882e-01
2.696672164629624113e+00,1.007460766543969122e+01,5.819751711032405961e-01,1.815607582191135494e+00,1.000000000000000000e+00,1.571040307087780263e+01,1.385571317832108296e+00
8.127316482886527416e-01,1.058046506436822298e+01,5.867980666263888923e-01,5.280893272707403163e-01,0.000000000000000000e+00,6.095606414945144103e+00,-2.415266249735132098e-01
8.865474474327986742e-01,1.093759768744745564e+01,5.862233670993979295e-01,1.552256300006782663e-01,0.000000000000000000e+00,6.110761563360193271e+00,-1.330881444581174522e+00
7.628897967295853455e-01,1.084454000557412989e+01,6.006027388491227414e-01,3.923519141009633449e-02,0.000000000000000000e+00,1.781536044005664010e+01,-1.205138243578524060e+00
9.674391998872636789e-01,1.100734456665368199e+01,5.995034213932032285e-01,3.437144972617934169e+00,0.000000000000000000e+00,2.826602877347166043e+01,-2.347002248224907550e+00
1.042226021625201504e+00,1.050778566685381321e+01,6.042295547963715263e-01,1.375741271180988212e+00,0.000000000000000000e+00,1.149360774994397794e+01,-5.659341706364214852e-01
9.806638164219563247e-01,1.075783853876966845e+01,6.000843138979076175e-01,2.301163327528698677e+00,0.000000000000000000e+00,4.559970514956613385e+01,-5.479249963998702455e+00
6.023537034050959749e-01,1.223031105885183223e+01,6.312710115085181650e-01,3.274034777434884913e-01,0.000000000000000000e+00,2.845488433914013982e+01,-7.980786877289632875e-01
4.519647863818330169e-01,1.112186483901073508e+01,5.459761312325841498e-01,5.838598776611031438e-01,0.000000000000000000e+00,2.093886925176989777e+01,-5.980509985169459863e-01
8.857194505579705224e-01,1.022430636205046817e+01,6.041859072428314992e-01,6.918593635981564738e-01,1.000000000000000000e+00,4.423933895795062021e+00,8.035137226985724634e-01
1.327918430692459628e+00,1.042354991740207559e+01,6.052834607636591313e-01,3.377099494976965738e-02,0.000000000000000000e+00,9.067841325410498143e+00,-5.192071485820555221e-01
1.112052846644057347e+00,1.019453449436085180e+01,5.983765317812411721e-01,1.216563244005452571e+00,0.000000000000000000e+00,3.116428040195882598e+00,7.966719975473207649e-01
4.690344753255425436e-01,1.050975466485174259e+01,6.475220602958013938e-01,1.293125351896718019e-02,0.000000000000000000e+00,9.871741469759825804e+00,5.189929994030706428e-01
