X1,X2,X3,X4,X5,T,Y
6.029273922328800550e-01,1.148787103036318591e+01,6.543294035059735725e-01,1.281456664896610531e-01,0.000000000000000000e+00,1.132443013046431446e+01,-1.570260892999236768e+00
6.791231592372033443e-01,1.081788165383013123e+01,6.202101041172314311e-01,2.378420382015916434e+00,1.000000000000000000e+00,1.857731437048530410e+01,-1.087160560042797597e+00
1.333143618848285028e+00,1.005639771004177341e+01,6.129033239616712425e-01,1.506053905826947092e+00,1.000000000000000000e+00,4.699665564363155745e+00,1.405212498777446140e+00
9.039290739800645014e-01,1.065850268683245439e+01,6.007211670757651722e-01,1.646252060835067810e-01,0.000000000000000000e+00,1.699069339077635732e+01,-1.066694357986319730e+00
1.246489494512392993e+00,1.054778573425970833e+01,6.243575125751070765e-01,1.388129943039381642e+00,1.000000000000000000e+00,1.339921853189209244e+01,-9.770288502550613652e-01
9.216256125974048308e-01,1.128479929889092404e+01,6.018227253403387600e-01,1.043443588346302381e-02,0.000000000000000000e+00,1.182924203998068080e+01,-1.979880579264261309e+00
1.008075585613736003e+00,1.030981144266609029e+01,5.998625191893605102e-01,5.575667214784559844e-01,0.000000000000000000e+00,7.329385792642349351e+00,3.093195870164093808e-01
8.260613467846669167e-01,1.037719246928478611e+01,5.808144294757255910e-01,1.545614433731581361e+00,0.000000000000000000e+00,2.644724130743502766e+00,3.792726874316935115e-01
1.039892936854983185e+00,1.045254180435502533e+01,6.044315322818157865e-01,1.952254590004179002e+00,0.000000000000000000e+00,6.896948550440618497e+00,-1.619303678151876313e-01
4.993708060360203538e-01,1.172606841786615917e+01,6.865187274798448813e-01,2.637599107497812234e-02,1.000000000000000000e+00,2.506857985320380422e+01,-1.236625547640550993e+00
1.330984389739994889e+00,1.044814467717882422e+01,6.290707414077175708e-01,7.187745214148560935e-01,1.000000000000000000e+00,1.801559733542362807e+01,-9.755511319380362201e-01
4.380230621137207736e-01,1.083128793950739421e+01,5.586711262188071014e-01,3.667912418394766311e-02,0.000000000000000000e+00,1.565839197604885236e+01,2.320118764930606189e-02
8.427553141508181689e-01,1.086997803752605662e+01,5.999695628817306448e-01,2.675575283388959225e+00,0.000000000000000000e+00,8.982505626479204253e+00,-1.061622120702172101e+00
7.846867902876613066e-01,9.903615339297427766e+00,5.968195389479334922e-01,1.626683771299650694e+00,0.000000000000000000e+00,5.604522976353679908e+00,1.827537646306304220e+00
5.767950210225537555e-01,1.073391211743142826e+01,6.839682548837895393e-01,3.789649995349165246e-01,0.000000000000000000e+00,1.276896216994926547e+01,-3.235982182002705154e-01
9.247603046785773939e-01,1.006370551922165646e+01,6.043463687278360918e-01,2.201559442263941735e-01,0.000000000000000000e+00,4.600491101297582652e+00,1.340924371912439517e+00
2.710759400939131702e-01,1.171914414440277064e+01,6.009918164619595382e-01,1.324737383166856741e+00,0.000000000000000000e+00,1.153129732682973163e+01,-1.160779175573159877e-01
4.784215625233257385e-01,1.062140432316209449e+01,5.087510005051421036e-01,3.021847875850890652e+00,0.000000000000000000e+00,2.794184615895297696e+01,-7.376148159224888978e-01
7.404184745268415080e-01,1.045815052598728911e+01,6.066592728198028084e-01,2.819706255840117096e-02,1.000000000000000000e+00,8.873796777117552992e+00,8.715347127116535031e-02
1.134849425277006274e+00,1.097829903856777101e+01,5.898554787161456314e-01,9.074262800330352985e-02,0.000000000000000000e+00,1.040358905812566093e+01,-1.857713342105359988e+00
1.238107080676822402e+00,1.068853288882762520e+01,6.045901870809514689e-01,8.781688268341808143e-03,1.000000000000000000e+00,2.937872652176431387e+01,-2.302233251438353001e+00
5.395873375195454624e-01,1.083990540867147168e+01,5.471693529269775480e-01,5.904481403187383792e-01,1.000000000000000000e+00,9.005801675488687152e+00,-2.996910861585203589e-01
5.281371635131189013e-01,1.221626549964403630e+01,6.327104770322751204e-01,1.551825324571887328e-03,1.000000000000000000e+00,3.472127230085665417e+01,-7.196981474501318310e-01
