X1,X2,X3,X4,X5,T,Y
5.091715129018575814e-01,1.100801803441884807e+01,5.875237323630112529e-01,6.057061275823378763e-03,0.000000000000000000e+00,1.417240187552323327e+01,-5.568000026942795389e-01
9.148185165506265148e-01,1.088463365734545008e+01,6.083250803115174410e-01,1.423313576213973723e-03,0.000000000000000000e+00,7.541705540435073907e+00,-1.268166326567212288e+00
1.905075099080973722e+00,1.019298587221264185e+01,5.393702495822796372e-01,2.638731567236336506e+00,0.000000000000000000e+00,9.733968966232961151e+00,2.510470942658342142e-01
1.208850125288815303e+00,1.023326908971058025e+01,6.035230245885359057e-01,9.909387503998726698e-01,0.000000000000000000e+00,5.989066224152837847e+00,5.750702131432023911e-01
9.378140508217724935e-01,1.057164894298050584e+01,5.946354172096138813e-01,6.400825323980358561e-05,1.000000000000000000e+00,3.916147422214164120e+00,-4.043657157507214994e-01
1.638607657220484182e+00,1.037448332304054155e+01,6.409995010596791776e-01,2.578193823985202027e-01,0.000000000000000000e+00,9.635977565746051354e+00,-6.244928304134144126e-01
1.121125133873032587e+00,1.098208684095908083e+01,6.010261102654018694e-01,1.680135581797054467e+00,0.000000000000000000e+00,1.504672865466284648e+01,-1.748506966593057044e+00
2.204772576923426985e+00,9.779728050456306221e+00,6.527336445780760332e-01,4.462367117664148841e-01,0.000000000000000000e+00,1.858616561480667784e+01,5.066825025235434765e+00
3.990637747388843248e-01,1.086765074676623044e+01,3.790113894743130096e-01,8.759091820689551833e-01,1.000000000000000000e+00,3.874229407583776919e+01,-1.502769046539542241e+00
8.291748543731547461e-01,1.092642256613808627e+01,5.951251968098471012e-01,1.467682960572942452e+00,0.000000000000000000e+00,4.846309243464610894e+00,-1.225095100223039468e+00
1.022356866449973367e+00,1.076152387614600592e+01,5.994284890505467978e-01,9.944959868577307738e-01,0.000000000000000000e+00,8.928223062987482805e+00,-1.192567023062820475e+00
5.560407267554300370e-01,1.085387536534137354e+01,5.667549577887537327e-01,5.453350600050937969e-01,0.000000000000000000e+00,1.938721727276476869e+01,-7.474354742087099268e-01
7.864881386868822766e-01,1.186017350283843896e+01,5.925872192156510510e-01,5.718149095566467999e+00,0.000000000000000000e+00,4.106502542148718504e+01,-1.473462381813029021e+00
4.588451183182440940e-01,1.158426983609533423e+01,6.049971142685549585e-01,4.595800025207741335e+00,0.000000000000000000e+00,1.475591408533641946e+01,-1.026300948474297536e+00
3.969150067669112159e-01,1.050678137755572905e+01,6.397824040585319283e-01,8.251980860197234424e-01,0.000000000000000000e+00,1.258346107303812111e+01,8.051779300612531554e-01
1.433204734945014991e+00,1.002415486612751394e+01,6.438755760256680283e-01,2.814094305400524298e+00,0.000000000000000000e+00,3.168181342010950363e+00,1.614412858642345405e+00
2.345479035172737814e-01,1.066963734349744364e+01,5.336917806928640484e-01,1.018563515161232891e+00,0.000000000000000000e+00,2.682932149161489477e+01,2.710221519594830930e+00
3.576180098571496435e-01,1.067216798369338981e+01,4.463028896372441268e-01,8.802039243809919866e-02,0.000000000000000000e+00,3.149920203414055209e+01,8.333453585759721671e-02
6.329192928581085509e-01,1.075658027113754045e+01,5.833138472986920675e-01,1.065323319143172574e-03,0.000000000000000000e+00,2.635205406735128708e+00,-4.148586482338144643e-01
4.711706457842618212e-01,1.134701090524827549e+01,6.015578743365479486e-01,1.393759530134110192e-01,1.000000000000000000e+00,2.598394619064496069e+01,-1.086496901324455200e+00
1.264388030618573966e+00,1.100755214358139433e+01,5.909267189600414527e-01,1.809861695136354642e+00,0.000000000000000000e+00,1.678980432526296696e+01,-1.762522334737584018e+00
1.076134213486963809e+00,1.045030189658816333e+01,5.986841443655267492e-01,7.002839103066823556e-01,1.000000000000000000e+00,5.862332542134812030e+00,-2.363939738976412464e-01
8.901477636590738873e-01,1.034715405002403621e+01,6.055061241156859397e-01,1.344341145893924831e-02,0.000000000000000000e+00,7.467428341202860587e+00,2.503990705650342430e-01
1.687952104925111829e+00,1.069716885737589429e+01,5.628913152793799668e-01,3.311606524335697799e+00,0.000000000000000000e+00,2.903234499501734689e+01,-9.955384609164940057e-01
1.402516704930176106e+00,1.069099789322079808e+01,6.641825334115916135e-01,1.790476426600579929e+00,0.000000000000000000e+00,2.150599764158505778e+01,-1.525991816027074677e+00
1.384003802508991354e+00,9.967987034277612679e+00,5.813398858245253376e-01,8.577407566590314336e-02,1.000000000000000000e+00,1.115611497174780631e+01,1.624490633255294414e+00
9.418033121380358086e-01,1.016261187116645459e+01,5.984985716787689647e-01,2.982630332387265493e-01,1.000000000000000000e+00,2.157493945969733318e+00,1.040514300451389040e+00
7.926067329071906364e-01,1.087936717034784806e+01,6.013417099328048909e-01,1.931481979748748357e+00,0.000000000000000000e+00,1.968528265282189693e+01,-1.483493988001791886e+00
1.207374660357020124e+00,1.082580954914704208e+01,5.883325924207174484e-01,4.517710801018547606e+00,0.000000000000000000e+00,2.625295315454284406e+01,-2.065561590198584430e+00
1.270426796555641946e+00,1.042656932668537273e+01,6.102829336880183364e-01,5.772758996404090404e-01,1.000000000000000000e+00,9.584421259077043231e+00,-4.578756301407089779e-01
9.361075222797758943e-01,1.002470647096804157e+01,6.034903140808385302e-01,6.438851205995991742e-03,0.000000000000000000e+00,2.681467194256224040e+00,1.504194625953918285e+00
8.497269103874841578e-01,9.940298049400368541e+00,6.002022074698333265e-01,2.201361086481668228e-01,0.000000000000000000e+00,4.650629217719283837e+00,1.745441713719325882e+00
1.017645421192170607e+00,1.086642608885612482e+01,5.990414805655174257e-01,1.467862687060646765e-01,1.000000000000000000e+00,7.202626008836462645e+00,-1.452314478754357152e+00
1.225711405716048308e+00,1.036289534260136591e+01,5.961596576766362565e-01,1.964026835915401101e-02,1.000000000000000000e+00,6.917989442473450268e+00,-1.208866506763880411e-01
1.276981498926961445e+00,1.049325689985868237e+01,6.138373094806618413e-01,1.378419663680573004e+00,0.000000000000000000e+00,2.665905048315779524e+01,-1.908927076655132504e+00
5.206645076226482649e-01,1.131439297017385215e+01,5.902638140204470307e-01,7.836471469380502930e-02,1.000000000000000000e+00,5.467543459596241107e+00,-1.293955524823090064e+00
6.771666185553486539e-01,1.154896270219079035e+01,6.026361784349678619e-01,4.856317139229731072e-01,1.000000000000000000e+00,6.911191211249277266e+00,-2.098214819738288828e+00
1.132320885591773685e+00,1.111201949010982126e+01,5.828531325981102240e-01,7.342355201172161561e-01,0.000000000000000000e+00,9.689605445355839564e+00,-2.229314378476875635e+00
8.320573653066296593e-01,1.098990466789301124e+01,6.032676267156096284e-01,5.767140483182334743e-01,0.000000000000000000e+00,1.122514825313392883e+01,-1.391729453594305443e+00
7.711711947574402259e-01,1.135540506280994677e+01,5.933715917449796651e-01,8.633921785313154740e-02,0.000000000000000000e+00,1.599256700633868888e+01,-1.749359087124265022e+00
1.256624581340324509e+00,9.828409289730750231e+00,6.008411226929635252e-01,1.573572286781383181e-02,0.000000000000000000e+00,2.210943663500501088e+00,2.614909148912677228e+00
7.463286196910725590e-01,9.061809296777459721e+00,5.717338675439720408e-01,3.594865270992034123e+00,0.000000000000000000e+00,9.684733514819681588e+00,4.834801394097380189e+00
